C:\simulation\IMG\center_2024_02_29_22_32_48_739.jpg, C:\simulation\IMG\left_2024_02_29_22_32_48_739.jpg, C:\simulation\IMG\right_2024_02_29_22_32_48_739.jpg, 0, 1, 0, 30.1891
C:\simulation\IMG\center_2024_02_29_22_32_48_850.jpg, C:\simulation\IMG\left_2024_02_29_22_32_48_850.jpg, C:\simulation\IMG\right_2024_02_29_22_32_48_850.jpg, 0, 1, 0, 30.18997
C:\simulation\IMG\center_2024_02_29_22_32_48_975.jpg, C:\simulation\IMG\left_2024_02_29_22_32_48_975.jpg, C:\simulation\IMG\right_2024_02_29_22_32_48_975.jpg, 0, 1, 0, 30.18999
C:\simulation\IMG\center_2024_02_29_22_32_49_082.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_082.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_082.jpg, 0, 1, 0, 30.18999
C:\simulation\IMG\center_2024_02_29_22_32_49_198.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_198.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_198.jpg, 0, 1, 0, 30.18993
C:\simulation\IMG\center_2024_02_29_22_32_49_307.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_307.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_307.jpg, 0.324246, 1, 0, 30.17448
C:\simulation\IMG\center_2024_02_29_22_32_49_405.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_405.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_405.jpg, 0.5562792, 1, 0, 30.14992
C:\simulation\IMG\center_2024_02_29_22_32_49_511.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_511.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_511.jpg, 0.2396871, 1, 0, 30.19393
C:\simulation\IMG\center_2024_02_29_22_32_49_624.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_624.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_624.jpg, -0.0795672, 1, 0, 30.1793
C:\simulation\IMG\center_2024_02_29_22_32_49_733.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_733.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_733.jpg, -0.4052265, 1, 0, 30.14864
C:\simulation\IMG\center_2024_02_29_22_32_49_845.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_845.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_845.jpg, -0.4751846, 1, 0, 30.16982
C:\simulation\IMG\center_2024_02_29_22_32_49_950.jpg, C:\simulation\IMG\left_2024_02_29_22_32_49_950.jpg, C:\simulation\IMG\right_2024_02_29_22_32_49_950.jpg, -0.1645521, 1, 0, 30.19235
C:\simulation\IMG\center_2024_02_29_22_32_50_067.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_067.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_067.jpg, -0.1451412, 1, 0, 30.18976
C:\simulation\IMG\center_2024_02_29_22_32_50_184.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_184.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_184.jpg, -0.4883184, 1, 0, 30.16147
C:\simulation\IMG\center_2024_02_29_22_32_50_285.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_285.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_285.jpg, -0.1788342, 1, 0, 30.19391
C:\simulation\IMG\center_2024_02_29_22_32_50_397.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_397.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_397.jpg, 0, 1, 0, 30.18857
C:\simulation\IMG\center_2024_02_29_22_32_50_514.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_514.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_514.jpg, 0, 1, 0, 30.19022
C:\simulation\IMG\center_2024_02_29_22_32_50_633.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_633.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_633.jpg, 0, 1, 0, 30.1903
C:\simulation\IMG\center_2024_02_29_22_32_50_733.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_733.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_733.jpg, 0, 1, 0, 30.19027
C:\simulation\IMG\center_2024_02_29_22_32_50_850.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_850.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_850.jpg, 0, 1, 0, 30.19028
C:\simulation\IMG\center_2024_02_29_22_32_50_958.jpg, C:\simulation\IMG\left_2024_02_29_22_32_50_958.jpg, C:\simulation\IMG\right_2024_02_29_22_32_50_958.jpg, 0, 1, 0, 30.19028
C:\simulation\IMG\center_2024_02_29_22_32_51_064.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_064.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_064.jpg, -0.3110466, 1, 0, 30.17266
C:\simulation\IMG\center_2024_02_29_22_32_51_169.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_169.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_169.jpg, -0.6353628, 1, 0, 30.13412
C:\simulation\IMG\center_2024_02_29_22_32_51_277.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_277.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_277.jpg, -0.3153381, 1, 0, 30.19098
C:\simulation\IMG\center_2024_02_29_22_32_51_380.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_380.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_380.jpg, -0.0442596, 1, 0, 30.1898
C:\simulation\IMG\center_2024_02_29_22_32_51_491.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_491.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_491.jpg, 0, 1, 0, 30.18987
C:\simulation\IMG\center_2024_02_29_22_32_51_603.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_603.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_603.jpg, 0, 1, 0, 30.18988
C:\simulation\IMG\center_2024_02_29_22_32_51_712.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_712.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_712.jpg, 0, 1, 0, 30.18981
C:\simulation\IMG\center_2024_02_29_22_32_51_829.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_829.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_829.jpg, 0.1439805, 1, 0, 30.18419
C:\simulation\IMG\center_2024_02_29_22_32_51_938.jpg, C:\simulation\IMG\left_2024_02_29_22_32_51_938.jpg, C:\simulation\IMG\right_2024_02_29_22_32_51_938.jpg, 0.4715238, 1, 0, 30.14959
C:\simulation\IMG\center_2024_02_29_22_32_52_059.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_059.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_059.jpg, 0.1072581, 1, 0, 30.19183
C:\simulation\IMG\center_2024_02_29_22_32_52_182.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_182.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_182.jpg, 0, 1, 0, 30.18975
C:\simulation\IMG\center_2024_02_29_22_32_52_291.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_291.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_291.jpg, 0, 1, 0, 30.19046
C:\simulation\IMG\center_2024_02_29_22_32_52_398.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_398.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_398.jpg, 0, 1, 0, 30.19132
C:\simulation\IMG\center_2024_02_29_22_32_52_498.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_498.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_498.jpg, 0, 1, 0, 30.19082
C:\simulation\IMG\center_2024_02_29_22_32_52_602.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_602.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_602.jpg, -0.311196, 1, 0, 30.17461
C:\simulation\IMG\center_2024_02_29_22_32_52_709.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_709.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_709.jpg, -0.632055, 1, 0, 30.13071
C:\simulation\IMG\center_2024_02_29_22_32_52_830.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_830.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_830.jpg, -0.2691909, 1, 0, 30.19136
C:\simulation\IMG\center_2024_02_29_22_32_52_933.jpg, C:\simulation\IMG\left_2024_02_29_22_32_52_933.jpg, C:\simulation\IMG\right_2024_02_29_22_32_52_933.jpg, 0, 1, 0, 30.18723
C:\simulation\IMG\center_2024_02_29_22_32_53_044.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_044.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_044.jpg, 0, 1, 0, 30.18958
C:\simulation\IMG\center_2024_02_29_22_32_53_164.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_164.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_164.jpg, 0, 1, 0, 30.19099
C:\simulation\IMG\center_2024_02_29_22_32_53_277.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_277.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_277.jpg, 0, 1, 0, 30.1901
C:\simulation\IMG\center_2024_02_29_22_32_53_397.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_397.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_397.jpg, 0, 1, 0, 30.19098
C:\simulation\IMG\center_2024_02_29_22_32_53_511.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_511.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_511.jpg, 0, 1, 0, 30.19019
C:\simulation\IMG\center_2024_02_29_22_32_53_615.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_615.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_615.jpg, 0, 1, 0, 30.19015
C:\simulation\IMG\center_2024_02_29_22_32_53_723.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_723.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_723.jpg, 0.3166503, 1, 0, 30.17249
C:\simulation\IMG\center_2024_02_29_22_32_53_824.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_824.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_824.jpg, 0.008290488, 1, 0, 30.18931
C:\simulation\IMG\center_2024_02_29_22_32_53_930.jpg, C:\simulation\IMG\left_2024_02_29_22_32_53_930.jpg, C:\simulation\IMG\right_2024_02_29_22_32_53_930.jpg, 0, 1, 0, 30.19013
C:\simulation\IMG\center_2024_02_29_22_32_54_033.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_033.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_033.jpg, 0, 1, 0, 30.19046
C:\simulation\IMG\center_2024_02_29_22_32_54_147.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_147.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_147.jpg, 0, 1, 0, 30.19055
C:\simulation\IMG\center_2024_02_29_22_32_54_253.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_253.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_253.jpg, -0.3190926, 1, 0, 30.1676
C:\simulation\IMG\center_2024_02_29_22_32_54_360.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_360.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_360.jpg, -0.0009326935, 1, 0, 30.19007
C:\simulation\IMG\center_2024_02_29_22_32_54_467.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_467.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_467.jpg, 0, 1, 0, 30.19099
C:\simulation\IMG\center_2024_02_29_22_32_54_576.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_576.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_576.jpg, 0, 1, 0, 30.19078
C:\simulation\IMG\center_2024_02_29_22_32_54_681.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_681.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_681.jpg, 0, 1, 0, 30.19032
C:\simulation\IMG\center_2024_02_29_22_32_54_790.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_790.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_790.jpg, 0, 1, 0, 30.19027
C:\simulation\IMG\center_2024_02_29_22_32_54_894.jpg, C:\simulation\IMG\left_2024_02_29_22_32_54_894.jpg, C:\simulation\IMG\right_2024_02_29_22_32_54_894.jpg, 0.3121731, 1, 0, 30.16833
C:\simulation\IMG\center_2024_02_29_22_32_55_004.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_004.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_004.jpg, 0, 1, 0, 30.19
C:\simulation\IMG\center_2024_02_29_22_32_55_106.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_106.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_106.jpg, 0, 1, 0, 30.19019
C:\simulation\IMG\center_2024_02_29_22_32_55_219.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_219.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_219.jpg, -0.3378471, 1, 0, 30.16632
C:\simulation\IMG\center_2024_02_29_22_32_55_331.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_331.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_331.jpg, -0.5115663, 1, 0, 30.15631
C:\simulation\IMG\center_2024_02_29_22_32_55_439.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_439.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_439.jpg, -0.1900191, 1, 0, 30.19295
C:\simulation\IMG\center_2024_02_29_22_32_55_551.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_551.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_551.jpg, 0, 1, 0, 30.18909
C:\simulation\IMG\center_2024_02_29_22_32_55_651.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_651.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_651.jpg, 0, 1, 0, 30.19021
C:\simulation\IMG\center_2024_02_29_22_32_55_757.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_757.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_757.jpg, 0, 1, 0, 30.1903
C:\simulation\IMG\center_2024_02_29_22_32_55_864.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_864.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_864.jpg, 0, 1, 0, 30.19029
C:\simulation\IMG\center_2024_02_29_22_32_55_968.jpg, C:\simulation\IMG\left_2024_02_29_22_32_55_968.jpg, C:\simulation\IMG\right_2024_02_29_22_32_55_968.jpg, 0, 1, 0, 30.19029
C:\simulation\IMG\center_2024_02_29_22_32_56_075.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_075.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_075.jpg, 0, 1, 0, 30.19028
C:\simulation\IMG\center_2024_02_29_22_32_56_179.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_179.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_179.jpg, 0, 1, 0, 30.19031
C:\simulation\IMG\center_2024_02_29_22_32_56_287.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_287.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_287.jpg, 0, 1, 0, 30.19024
C:\simulation\IMG\center_2024_02_29_22_32_56_398.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_398.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_398.jpg, -0.0440007, 1, 0, 30.1899
C:\simulation\IMG\center_2024_02_29_22_32_56_515.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_515.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_515.jpg, -0.4344024, 1, 0, 30.15839
C:\simulation\IMG\center_2024_02_29_22_32_56_621.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_621.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_621.jpg, -0.1560066, 1, 0, 30.19161
C:\simulation\IMG\center_2024_02_29_22_32_56_726.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_726.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_726.jpg, 0, 1, 0, 30.18948
C:\simulation\IMG\center_2024_02_29_22_32_56_834.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_834.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_834.jpg, 0, 1, 0, 30.19048
C:\simulation\IMG\center_2024_02_29_22_32_56_933.jpg, C:\simulation\IMG\left_2024_02_29_22_32_56_933.jpg, C:\simulation\IMG\right_2024_02_29_22_32_56_933.jpg, 0, 1, 0, 30.19032
C:\simulation\IMG\center_2024_02_29_22_32_57_037.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_037.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_037.jpg, 0, 1, 0, 30.19033
C:\simulation\IMG\center_2024_02_29_22_32_57_145.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_145.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_145.jpg, 0.3240921, 1, 0, 30.17187
C:\simulation\IMG\center_2024_02_29_22_32_57_245.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_245.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_245.jpg, 0.02158589, 1, 0, 30.18932
C:\simulation\IMG\center_2024_02_29_22_32_57_355.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_355.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_355.jpg, 0, 1, 0, 30.18994
C:\simulation\IMG\center_2024_02_29_22_32_57_474.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_474.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_474.jpg, -0.1098558, 1, 0, 30.18622
C:\simulation\IMG\center_2024_02_29_22_32_57_591.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_591.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_591.jpg, -0.4571979, 1, 0, 30.15454
C:\simulation\IMG\center_2024_02_29_22_32_57_695.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_695.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_695.jpg, -0.141249, 1, 0, 30.19218
C:\simulation\IMG\center_2024_02_29_22_32_57_805.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_805.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_805.jpg, 0, 1, 0, 30.1891
C:\simulation\IMG\center_2024_02_29_22_32_57_912.jpg, C:\simulation\IMG\left_2024_02_29_22_32_57_912.jpg, C:\simulation\IMG\right_2024_02_29_22_32_57_912.jpg, 0, 1, 0, 30.19021
C:\simulation\IMG\center_2024_02_29_22_32_58_028.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_028.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_028.jpg, 0, 1, 0, 30.19031
C:\simulation\IMG\center_2024_02_29_22_32_58_133.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_133.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_133.jpg, -0.3164859, 1, 0, 30.16875
C:\simulation\IMG\center_2024_02_29_22_32_58_248.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_248.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_248.jpg, 0, 1, 0, 30.19009
C:\simulation\IMG\center_2024_02_29_22_32_58_352.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_352.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_352.jpg, 0, 1, 0, 30.19023
C:\simulation\IMG\center_2024_02_29_22_32_58_459.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_459.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_459.jpg, 0, 1, 0, 30.1903
C:\simulation\IMG\center_2024_02_29_22_32_58_572.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_572.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_572.jpg, 0, 1, 0, 30.19031
C:\simulation\IMG\center_2024_02_29_22_32_58_684.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_684.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_684.jpg, 0.3356676, 1, 0, 30.17081
C:\simulation\IMG\center_2024_02_29_22_32_58_786.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_786.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_786.jpg, 0.03184888, 1, 0, 30.18971
C:\simulation\IMG\center_2024_02_29_22_32_58_894.jpg, C:\simulation\IMG\left_2024_02_29_22_32_58_894.jpg, C:\simulation\IMG\right_2024_02_29_22_32_58_894.jpg, 0, 1, 0, 30.1899
C:\simulation\IMG\center_2024_02_29_22_32_59_004.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_004.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_004.jpg, 0, 1, 0, 30.19028
C:\simulation\IMG\center_2024_02_29_22_32_59_110.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_110.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_110.jpg, -0.3166809, 1, 0, 30.16978
C:\simulation\IMG\center_2024_02_29_22_32_59_221.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_221.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_221.jpg, -0.6067377, 1, 0, 30.13207
C:\simulation\IMG\center_2024_02_29_22_32_59_321.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_321.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_321.jpg, -0.2629719, 1, 0, 30.19118
C:\simulation\IMG\center_2024_02_29_22_32_59_443.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_443.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_443.jpg, 0, 1, 0, 30.18857
C:\simulation\IMG\center_2024_02_29_22_32_59_554.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_554.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_554.jpg, 0, 1, 0, 30.18916
C:\simulation\IMG\center_2024_02_29_22_32_59_654.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_654.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_654.jpg, 0, 1, 0, 30.18977
C:\simulation\IMG\center_2024_02_29_22_32_59_758.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_758.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_758.jpg, 0, 1, 0, 30.18889
C:\simulation\IMG\center_2024_02_29_22_32_59_868.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_868.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_868.jpg, 0, 1, 0, 30.1895
C:\simulation\IMG\center_2024_02_29_22_32_59_984.jpg, C:\simulation\IMG\left_2024_02_29_22_32_59_984.jpg, C:\simulation\IMG\right_2024_02_29_22_32_59_984.jpg, 0, 1, 0, 30.18954
C:\simulation\IMG\center_2024_02_29_22_33_00_101.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_101.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_101.jpg, 0.3524613, 1, 0, 30.16418
C:\simulation\IMG\center_2024_02_29_22_33_00_215.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_215.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_215.jpg, 0.01239237, 1, 0, 30.18874
C:\simulation\IMG\center_2024_02_29_22_33_00_315.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_315.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_315.jpg, 0, 1, 0, 30.19307
C:\simulation\IMG\center_2024_02_29_22_33_00_431.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_431.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_431.jpg, 0, 1, 0, 30.18876
C:\simulation\IMG\center_2024_02_29_22_33_00_535.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_535.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_535.jpg, 0.3106428, 1, 0, 30.17192
C:\simulation\IMG\center_2024_02_29_22_33_00_644.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_644.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_644.jpg, 0.5168211, 1, 0, 30.15919
C:\simulation\IMG\center_2024_02_29_22_33_00_754.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_754.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_754.jpg, 0.1890273, 1, 0, 30.19488
C:\simulation\IMG\center_2024_02_29_22_33_00_863.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_863.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_863.jpg, 0, 1, 0, 30.18994
C:\simulation\IMG\center_2024_02_29_22_33_00_976.jpg, C:\simulation\IMG\left_2024_02_29_22_33_00_976.jpg, C:\simulation\IMG\right_2024_02_29_22_33_00_976.jpg, 0, 1, 0, 30.19145
C:\simulation\IMG\center_2024_02_29_22_33_01_084.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_084.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_084.jpg, 0, 1, 0, 30.19081
C:\simulation\IMG\center_2024_02_29_22_33_01_193.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_193.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_193.jpg, 0, 1, 0, 30.19118
C:\simulation\IMG\center_2024_02_29_22_33_01_315.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_315.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_315.jpg, 0, 1, 0, 30.19059
C:\simulation\IMG\center_2024_02_29_22_33_01_417.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_417.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_417.jpg, -0.2049201, 1, 0, 30.1814
C:\simulation\IMG\center_2024_02_29_22_33_01_533.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_533.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_533.jpg, 0, 1, 0, 30.19057
C:\simulation\IMG\center_2024_02_29_22_33_01_638.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_638.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_638.jpg, 0, 1, 0, 30.19094
C:\simulation\IMG\center_2024_02_29_22_33_01_749.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_749.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_749.jpg, 0, 1, 0, 30.19085
C:\simulation\IMG\center_2024_02_29_22_33_01_853.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_853.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_853.jpg, 0, 1, 0, 30.18974
C:\simulation\IMG\center_2024_02_29_22_33_01_959.jpg, C:\simulation\IMG\left_2024_02_29_22_33_01_959.jpg, C:\simulation\IMG\right_2024_02_29_22_33_01_959.jpg, 0, 1, 0, 30.19047
C:\simulation\IMG\center_2024_02_29_22_33_02_065.jpg, C:\simulation\IMG\left_2024_02_29_22_33_02_065.jpg, C:\simulation\IMG\right_2024_02_29_22_33_02_065.jpg, -0.08806621, 1, 0, 30.18739
C:\simulation\IMG\center_2024_02_29_22_33_02_177.jpg, C:\simulation\IMG\left_2024_02_29_22_33_02_177.jpg, C:\simulation\IMG\right_2024_02_29_22_33_02_177.jpg, 0, 1, 0, 30.19019
